brand,car_model,battery_type,fast_charge_port,drivetrain,car_body_type,manufacturing_country,segment,feature,value,value_numeric,is_numeric,feature_type
MG,4 Electric 64 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,length_mm,4287.0,4287.0,True,dimension
MG,4 Electric 64 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,width_mm,1836.0,1836.0,True,dimension
MG,4 Electric 64 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,height_mm,1504.0,1504.0,True,dimension
MG,4 Electric 64 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,torque_nm_mapped,184.3905,184.3905,True,other
MG,4 Electric 64 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,power_to_weight_ratio,0.464,0.464,True,performance
MG,4 Electric 64 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,efficiency,1.6855753646677472,1.6855753646677472,True,other
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,top_speed_kmh,180.0,180.0,True,performance
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,battery_capacity_kWh,74.4,74.4,True,other
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,number_of_cells,104.0,104.0,True,other
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,torque_nm,350.0,350.0,True,performance
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,efficiency_wh_per_km,143.0,143.0,True,other
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,range_km,425.0,425.0,True,performance
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,acceleration_0_100_s,6.5,6.5,True,performance
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,fast_charging_power_kw_dc,110.0,110.0,True,other
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,towing_capacity_kg,500.0,500.0,True,other
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,cargo_volume_l,363.0,363.0,True,dimension
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,seats,5.0,5.0,True,other
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,length_mm,4287.0,4287.0,True,dimension
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,width_mm,1836.0,1836.0,True,dimension
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,height_mm,1516.0,1516.0,True,dimension
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,torque_nm_mapped,258.1467,258.1467,True,other
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,power_to_weight_ratio,0.3142857142857143,0.3142857142857143,True,performance
MG,4 Electric 77 kWh,Lithium-ion,CCS,RWD,Hatchback,UK,C - Medium,efficiency,1.3978494623655913,1.3978494623655913,True,other
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,top_speed_kmh,200.0,200.0,True,performance
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,battery_capacity_kWh,61.7,61.7,True,other
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,number_of_cells,104.0,104.0,True,other
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,torque_nm,600.0,600.0,True,performance
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,efficiency_wh_per_km,160.0,160.0,True,other
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,range_km,320.0,320.0,True,performance
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,acceleration_0_100_s,3.8,3.8,True,performance
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,fast_charging_power_kw_dc,116.0,116.0,True,other
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,towing_capacity_kg,500.0,500.0,True,other
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,cargo_volume_l,363.0,363.0,True,dimension
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,seats,5.0,5.0,True,other
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,length_mm,4287.0,4287.0,True,dimension
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,width_mm,1836.0,1836.0,True,dimension
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,height_mm,1516.0,1516.0,True,dimension
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,torque_nm_mapped,442.5372,442.5372,True,other
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,power_to_weight_ratio,0.1933333333333333,0.1933333333333333,True,performance
MG,4 Electric XPOWER,Lithium-ion,CCS,AWD,Hatchback,UK,C - Medium,efficiency,1.6855753646677472,1.6855753646677472,True,other
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,top_speed_kmh,185.0,185.0,True,performance
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,battery_capacity_kWh,57.4,57.4,True,other
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,number_of_cells,104.0,104.0,True,other
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,torque_nm,280.0,280.0,True,performance
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,efficiency_wh_per_km,151.0,151.0,True,other
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,range_km,335.0,335.0,True,performance
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,acceleration_0_100_s,7.7,7.7,True,performance
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,fast_charging_power_kw_dc,60.0,60.0,True,other
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,towing_capacity_kg,500.0,500.0,True,other
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,cargo_volume_l,479.0,479.0,True,dimension
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,seats,5.0,5.0,True,other
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,length_mm,4600.0,4600.0,True,dimension
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,width_mm,1818.0,1818.0,True,dimension
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,height_mm,1543.0,1543.0,True,dimension
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,torque_nm_mapped,206.51736,206.51736,True,other
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,power_to_weight_ratio,0.2142857142857142,0.2142857142857142,True,performance
MG,5 Electric Long Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,efficiency,1.8118466898954704,1.8118466898954704,True,other
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,top_speed_kmh,185.0,185.0,True,performance
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,battery_capacity_kWh,46.0,46.0,True,other
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,number_of_cells,104.0,104.0,True,other
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,torque_nm,280.0,280.0,True,performance
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,efficiency_wh_per_km,148.0,148.0,True,other
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,range_km,265.0,265.0,True,performance
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,acceleration_0_100_s,7.7,7.7,True,performance
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,fast_charging_power_kw_dc,53.0,53.0,True,other
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,towing_capacity_kg,500.0,500.0,True,other
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,cargo_volume_l,479.0,479.0,True,dimension
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,seats,5.0,5.0,True,other
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,length_mm,4600.0,4600.0,True,dimension
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,width_mm,1818.0,1818.0,True,dimension
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,height_mm,1543.0,1543.0,True,dimension
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,torque_nm_mapped,206.51736,206.51736,True,other
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,power_to_weight_ratio,0.1892857142857142,0.1892857142857142,True,performance
MG,5 Electric Standard Range,Lithium-ion,CCS,FWD,Station/Estate,UK,C - Medium,efficiency,2.260869565217391,2.260869565217391,True,other
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,top_speed_kmh,200.0,200.0,True,performance
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,battery_capacity_kWh,74.4,74.4,True,other
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,number_of_cells,104.0,104.0,True,other
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,torque_nm,725.0,725.0,True,performance
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,efficiency_wh_per_km,168.0,168.0,True,other
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,range_km,395.0,395.0,True,performance
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,acceleration_0_100_s,3.2,3.2,True,performance
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,fast_charging_power_kw_dc,85.0,85.0,True,other
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,towing_capacity_kg,500.0,500.0,True,other
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,cargo_volume_l,249.0,249.0,True,dimension
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,seats,2.0,2.0,True,other
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,length_mm,4535.0,4535.0,True,dimension
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,width_mm,1913.0,1913.0,True,dimension
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,height_mm,1329.0,1329.0,True,dimension
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,torque_nm_mapped,534.7324500000001,534.7324500000001,True,other
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,power_to_weight_ratio,0.1172413793103448,0.1172413793103448,True,performance
MG,Cyberster GT,Lithium-ion,CCS,AWD,Cabriolet,UK,G - Sports,efficiency,1.3978494623655913,1.3978494623655913,True,other
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,top_speed_kmh,195.0,195.0,True,performance
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,battery_capacity_kWh,74.4,74.4,True,other
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,number_of_cells,104.0,104.0,True,other
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,torque_nm,475.0,475.0,True,performance
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,efficiency_wh_per_km,146.0,146.0,True,other
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,range_km,425.0,425.0,True,performance
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,acceleration_0_100_s,5.0,5.0,True,performance
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,fast_charging_power_kw_dc,85.0,85.0,True,other
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,towing_capacity_kg,500.0,500.0,True,other
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,cargo_volume_l,249.0,249.0,True,dimension
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,seats,2.0,2.0,True,other
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,length_mm,4535.0,4535.0,True,dimension
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,width_mm,1913.0,1913.0,True,dimension
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,height_mm,1329.0,1329.0,True,dimension
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,torque_nm_mapped,350.34195,350.34195,True,other
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,power_to_weight_ratio,0.1789473684210526,0.1789473684210526,True,performance
MG,Cyberster Trophy,Lithium-ion,CCS,RWD,Cabriolet,UK,G - Sports,efficiency,1.3978494623655913,1.3978494623655913,True,other
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,top_speed_kmh,170.0,170.0,True,performance
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,battery_capacity_kWh,47.1,47.1,True,other
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,number_of_cells,104.0,104.0,True,other
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,torque_nm,250.0,250.0,True,performance
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,efficiency_wh_per_km,139.0,139.0,True,other
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,range_km,275.0,275.0,True,performance
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,acceleration_0_100_s,8.0,8.0,True,performance
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,fast_charging_power_kw_dc,80.0,80.0,True,other
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,towing_capacity_kg,750.0,750.0,True,other
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,cargo_volume_l,453.0,453.0,True,dimension
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,seats,5.0,5.0,True,other
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,length_mm,4476.0,4476.0,True,dimension
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,width_mm,1849.0,1849.0,True,dimension
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,height_mm,1621.0,1621.0,True,dimension
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,torque_nm_mapped,184.3905,184.3905,True,other
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,power_to_weight_ratio,0.32,0.32,True,performance
MG,S5  EV 49 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,efficiency,2.208067940552017,2.208067940552017,True,other
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,top_speed_kmh,190.0,190.0,True,performance
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,battery_capacity_kWh,62.1,62.1,True,other
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,number_of_cells,104.0,104.0,True,other
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,torque_nm,350.0,350.0,True,performance
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,efficiency_wh_per_km,134.0,134.0,True,other
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,range_km,365.0,365.0,True,performance
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,acceleration_0_100_s,6.3,6.3,True,performance
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,fast_charging_power_kw_dc,90.0,90.0,True,other
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,towing_capacity_kg,750.0,750.0,True,other
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,cargo_volume_l,453.0,453.0,True,dimension
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,seats,5.0,5.0,True,other
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,length_mm,4476.0,4476.0,True,dimension
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,width_mm,1849.0,1849.0,True,dimension
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,height_mm,1621.0,1621.0,True,dimension
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,torque_nm_mapped,258.1467,258.1467,True,other
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,power_to_weight_ratio,0.2571428571428571,0.2571428571428571,True,performance
MG,S5  EV 64 kWh,Lithium-ion,CCS,RWD,SUV,UK,JC - Medium,efficiency,1.6747181964573268,1.6747181964573268,True,other
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,top_speed_kmh,175.0,175.0,True,performance
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,battery_capacity_kWh,68.3,68.3,True,other
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,number_of_cells,104.0,104.0,True,other
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,torque_nm,280.0,280.0,True,performance
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,efficiency_wh_per_km,155.0,155.0,True,other
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,range_km,370.0,370.0,True,performance
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,acceleration_0_100_s,8.4,8.4,True,performance
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,fast_charging_power_kw_dc,82.0,82.0,True,other
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,towing_capacity_kg,500.0,500.0,True,other
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,cargo_volume_l,448.0,448.0,True,dimension
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,seats,5.0,5.0,True,other
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,length_mm,4323.0,4323.0,True,dimension
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,width_mm,1809.0,1809.0,True,dimension
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,height_mm,1649.0,1649.0,True,dimension
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,torque_nm_mapped,206.51736,206.51736,True,other
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,power_to_weight_ratio,0.2928571428571428,0.2928571428571428,True,performance
MG,ZS EV Long Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,efficiency,1.5226939970717424,1.5226939970717424,True,other
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,top_speed_kmh,175.0,175.0,True,performance
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,battery_capacity_kWh,49.0,49.0,True,other
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,number_of_cells,104.0,104.0,True,other
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,torque_nm,280.0,280.0,True,performance
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,efficiency_wh_per_km,153.0,153.0,True,other
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,range_km,265.0,265.0,True,performance
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,acceleration_0_100_s,8.6,8.6,True,performance
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,fast_charging_power_kw_dc,50.0,50.0,True,other
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,towing_capacity_kg,500.0,500.0,True,other
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,cargo_volume_l,448.0,448.0,True,dimension
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,seats,5.0,5.0,True,other
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,length_mm,4323.0,4323.0,True,dimension
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,width_mm,1809.0,1809.0,True,dimension
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,height_mm,1649.0,1649.0,True,dimension
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,torque_nm_mapped,206.51736,206.51736,True,other
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,power_to_weight_ratio,0.1785714285714285,0.1785714285714285,True,performance
MG,ZS EV Standard Range,Lithium-ion,CCS,FWD,SUV,UK,JB - Compact,efficiency,2.122448979591837,2.122448979591837,True,other
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,top_speed_kmh,290.0,290.0,True,performance
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,battery_capacity_kWh,83.0,83.0,True,other
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,number_of_cells,216.0,216.0,True,other
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,torque_nm,1350.0,1350.0,True,performance
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,efficiency_wh_per_km,198.0,198.0,True,other
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,range_km,395.0,395.0,True,performance
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,acceleration_0_100_s,2.8,2.8,True,performance
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,fast_charging_power_kw_dc,190.0,190.0,True,other
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,towing_capacity_kg,1800.0,1800.0,True,other
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,cargo_volume_l,151.0,151.0,True,dimension
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,seats,4.0,4.0,True,other
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,length_mm,4966.0,4966.0,True,dimension
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,width_mm,1957.0,1957.0,True,dimension
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,height_mm,1365.0,1365.0,True,dimension
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,torque_nm_mapped,995.7087,995.7087,True,other
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,power_to_weight_ratio,0.1407407407407407,0.1407407407407407,True,performance
Maserati,GranCabrio Folgore,Lithium-ion,CCS,AWD,Cabriolet,Italy,F - Luxury,efficiency,2.602409638554217,2.602409638554217,True,other
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,top_speed_kmh,325.0,325.0,True,performance
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,battery_capacity_kWh,83.0,83.0,True,other
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,number_of_cells,216.0,216.0,True,other
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,torque_nm,1350.0,1350.0,True,performance
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,efficiency_wh_per_km,182.0,182.0,True,other
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,range_km,420.0,420.0,True,performance
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,acceleration_0_100_s,2.7,2.7,True,performance
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,fast_charging_power_kw_dc,217.0,217.0,True,other
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,towing_capacity_kg,1800.0,1800.0,True,other
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,cargo_volume_l,270.0,270.0,True,dimension
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,seats,4.0,4.0,True,other
Maserati,GranTurismo Folgore,Lithium-ion,CCS,AWD,Coupe,Italy,F - Luxury,length_mm,4959.0,4959.0,True,dimension
